StopID;StopText
2318;Löwenthalgasse
2319;Maireckergasse
2320;Korbgasse
2321;Pumgasse
2322;Brunner Straße / Erlaaer Straße
2323;Gerbergasse
2324;Rodaun
2325;Willergasse, Schule
2326;Willerbrücke
2327;Kunerolgasse
2328;Gregorygasse
2329;Kirchfeldgasse
2330;Altmannsdorfer Straße
2331;Bhf. Meidling S U, Eichenstraße
2332;Mehrzweckhalle Oberlaa
2333;Willerbrücke
2334;Willergasse, Schule
2335;Mehrzweckhalle Oberlaa
2336;Maireckergasse
2337;Kaiser-Franz-Josef-Straße
2338;Pumgasse
2339;Korbgasse
2340;Steinergasse
2341;Dreherstraße, Hoefftgasse
2342;Steinergasse
2343;Floridsdorf S U
2344;Rudolf-Waisenhorn-Gasse
2345;Floridsdorf S U
2346;Kaiser-Franz-Josef-Straße
2347;Rodaun
2348;Arsenal
2349;Arsenalsteg
2350;Arsenalsteg
2351;Kaiserebersdorfer Friedhof
2352;Pantucekgasse
2353;Kaiserebersdorf, Dreherstraße
2354;Halterlacken
2355;Mühlsangergasse
2356;Kaiserebersdorf, Zinnergasse
2357;Wildholzgasse
2358;Kaiserebersdorf, Sängergasse
2359;Floridsdorf S U
2360;Kaiserebersdorf, Münnichplatz
2361;Hoefftgasse
2362;Valiergasse
2363;Kaiserebersdorf, Zinnergasse
2364;Mühlsangergasse
2365;Halterlacken
2366;Pantucekgasse
2367;Kaiserebersdorfer Friedhof
2368;Widholzgasse
2369;Freytaggasse
2370;Hoßplatz
2371;Fultonstraße
2372;Carminweg
2373;Josef-Baumann-Gasse
2374;Saikogasse
2375;Kagraner Platz U
2376;Saikogasse
2377;Josef-Baumann-Gasse
2378;Carminweg
2379;Fultonstraße
2380;Hoßplatz
2381;Freytaggasse
2382;Pasettistraße
2383;Brigittagasse
2384;Rauscherstraße
2385;Wasnergasse
2386;Karl-Meißl-Straße
2387;Gaußplatz
2388;Obere Augartenstraße
2389;Leopoldsgasse
2390;Tandelmarktgasse
2391;Karmeliterplatz
2392;Glockengasse
2393;Praterstraße
2394;Traisengasse S
2395;Nestroyplatz U
2396;Karmeliterplatz
2397;Tandelmarktgasse
2398;Leopoldsgasse
2399;Obere Augartenstraße
2400;Karl-Meißl-Straße
2401;Wasnergasse
2402;Brigittagasse
2403;Hardeggasse U
2404;Donauspital U
2405;Kapellenweg
2406;Oberdorfstraße
2407;Zschokkegasse
2408;Donauspital
2409;Am Bahnhof
2410;Langobardenstraße
2411;Hardeggasse U
2412;Emil-Behring-Weg
2413;Am Rosenhügel
2414;Am Rosenhügel
2415;Am Rosenhügel
2418;Ernst-Happel-Stadion
2420;Stadion U
2422;Stadion U
2424;Ernst-Happel-Stadion
2425;Emil-Behring-Weg
2426;Donauspital
2427;Zschokkegasse
2428;Leberstraße - St.Marx
2429;Praterbrücke
2430;Klaschkaweg
2431;Klaschkaweg
2432;Stammersdorf, Freiheitsplatz
2433;Josef-Flandorfer-Straße
2434;Dattlergasse
2435;Kummergasse
2436;Gschweidlgasse
2437;Toni-Fritsch-Weg
2438;Toni-Fritsch-Weg
2439;Gschweidlgasse
2440;Kummergasse
2441;Dattlergasse
2442;Josef-Flandorfer-Straße
2443;Brünner Straße / Hanreitergasse
2444;Großjedlersdorf
2445;Jedlersdorfer Platz
2448;Brünner Straße / Hanreitergasse
2449;Praterbrücke
2450;Jungbauerweg
2451;Grohnergasse
2452;Hervicusgasse
2453;Hervicusgasse
2454;Zentralfriedhof 4.Tor
2455;Zentralfriedhof 4.Tor
2456;Leberweg
2457;Leberweg
2458;Mantlergasse
2459;Allerheiligenplatz
2460;Obachgasse
2461;Lichtblaustraße
2462;Bettelheimstraße
2463;Stallarngasse
2464;Bhf. Süßenbrunn S
2465;Stallarngasse
2466;Bettelheimstraße
2467;Lichtblaustraße
2468;Obachgasse
2469;Brachlessing-Mühle
2470;Lieblgasse
2471;Maculangasse / Wagramer Straße
2472;Franz-Eduard-Matras-Gasse
2473;Theodor-Kramer-Straße
2474;Hochmuthgasse
2475;Hochmuthgasse
2476;Theodor-Kramer-Straße
2477;Franz-Eduard-Matras-Gasse
2478;Schillingstraße
2479;Rudolf-Hausner-Gasse
2480;Erzherzog-Karl-Straße S
2481;Genochplatz
2482;Miriam-Makeba-Gasse
2483;Hirschstetten, Süßenbrunner Straße
2484;Süßenbrunner Straße / Oberfeldgasse
2485;Jakob-Bindel-Platz
2486;Korianderweg
2487;Korianderweg
2488;Jakob-Bindel-Platz
2489;Süßenbrunner Straße / Oberfeldgasse
2490;Hirschstetten, Süßenbrunner Straße
2491;Miriam-Makeba-Gasse
2492;Genochplatz
2493;Schillingstraße
2494;Höchstädtplatz
2495;Lorenz-Müller-Gasse
2496;Lorenz-Müller-Gasse
2497;Höchstädtplatz
2498;Spittelau S U
2499;Spittelau S U
2500;Rennweg S
2501;Klinik Landstraße
2502;Eslarngasse
2503;Wällischgasse
2504;Ludwig-Koeßler-Platz
2505;Ludwig-Koeßler-Platz
2507;Würtzlerstraße
2508;Nottendorfer Gasse
2509;Erdberg
2510;Modecenterstraße
2511;Kappgasse
2512;Ravelinstraße
2513;Ravelinstraße
2514;Kappgasse
2515;Modecenterstraße
2516;Erdberg
2517;Nottendorfer Gasse
2518;Guglgasse
2519;Guglgasse
2520;Wachthausgasse
2523;Wällischgasse
2524;Kardinal-Nagl-Platz
2525;Apostelgasse
2526;Kundmanngasse
2527;Rochusgasse
2528;Kundmanngasse
2531;Wachthausgasse
2532;Jägerstraße U
2533;Pappenheimgasse
2534;Wexstraße
2535;Aspernallee, Schule
2536;Wehlistraße
2537;Aspernallee, Schule
2538;Süßenbrunner Straße / Breitenleer Straße
2539;Gewerbepark Stadlau
2540;Hilde-Hannak-Gasse
2541;Gewerbepark Stadlau
2542;Niedermoserstraße
2543;Lichtblaustraße
2544;Niedermoserstraße
2545;Alterlaa U
2546;Traviatagasse
2547;Inzersdorf, Slamastraße
2548;Richard-Strauss-Straße
2549;Lamezanstraße
2550;Adamovichgasse
2551;Frödenplatz
2552;Obachgasse
2553;Grundäckergasse
2554;Grundäckergasse
2555;Kagran U
2556;Prandaugasse
2557;Arakawastraße
2558;Josef-Baumann-Gasse
2559;Veterinärmedizinische Universität
2560;Vorwärtsplatz
2561;Zehdengasse
2562;Vorwärtsplatz
2563;Veterinärmedizinische Universität
2564;Josef-Baumann-Gasse
2565;Arakawastraße
2566;Prandaugasse
2567;Bhf. Meidling S U, Eichenstraße
2568;Schlachthausgasse
2569;Martin-Luther-King-Park
2570;Martin-Luther-King-Park
2571;Heizwerkstraße
2572;Südrandstraße, Heizwerkstraße
2573;Südrandstraße, Heizwerkstraße
2574;Heizwerkstraße
2575;Simmering S U, Kaiserebersdorfer Straße
2576;Simmering S U, Kaiserebersdorfer Straße
2577;Johannes-von-Gott-Platz
2578;Antonsplatz
2579;Reumannplatz U
2580;Rudolf-Hausner-Gasse
2581;Hermann-Gebauer-Straße
2582;Hilde-Hannak-Gasse
2583;Hermann-Gebauer-Straße
2584;Gottschalkgasse
2585;Simmering S U, Simmeringer Platz
2586;Grillgasse
2587;Lorystraße
2588;Simmering S U
2590;Langobardenstraße, Kapellenweg
2591;Trondheimgasse
2592;Oberdorfstraße
2593;Trondheimgasse
2594;Langobardenstraße, Kapellenweg
2595;Oberdorfstraße
2596;Polgarstraße
2597;Kaiserebersdorf, Münnichplatz
2598;Dr.-Hertha-Firnberg-Straße
2599;Wienerberg City
2600;Gasometer U
2601;Polgarstraße
2602;Dückegasse
2603;Franzsosengraben
2604;Franzosengraben
2605;OE3 Haus
2606;Enkplatz U
2607;Clemens-Holzmeister-Straße
2608;Belgradplatz
2609;Altmannsdorfer Straße
2610;Karlsplatz / Lothringerstraße
2611;Karlsplatz U
2612;Halban-Kurz-Straße
2613;Halban-Kurz-Straße
2614;Siemensstraße S
2615;Eßling, Stadtgrenze
2616;Mühlweg
2617;Mühlweg
2618;Johnstraße U
2619;Viehmarktgasse
2620;Viehmarktgasse
2621;Akademietheater
2622;Akademietheater
2623;Zwerchäckerweg, Breitenleer Straße
2624;Zwerchäckerweg
2625;Zwerchäckerweg
2626;Zwerchäckerweg, Breitenleer Straße
2627;Undsetgasse
2628;St. Marx S
2629;Absbergbrücke
2631;Konstanziagasse
2632;Stadionbad
2633;Stranitzkygasse
2634;Kagran U
2635;Schmerlingplatz, Volkstheater U
2636;Brüßlgasse
2637;Kagran U Ausstiegstelle 26A
2638;Kagran U 26A
2639;Ziegelofengasse
2640;Am Heumarkt
2641;Am Heumarkt
2642;Praterstern (blw)
2643;Stachegasse
2644;Stachegasse
2645;Fasangasse
2646;Tinterstraße
2647;Adalbert-Stifter-Straße, Jägerstraße
2648;Adalbert-Stifter-Straße, Jägerstraße
2654;Zinnergasse, Kaserne
2655;Weinzierlgasse
2656;Phillipsgasse
2657;Phillipsgasse
2659;Praterstern S U
2660;Hanuschkrankenhaus
2661;Simmering SU
2662;Fröhlichgasse
2663;Leopoldau S U
2664;Kagraner Friedhof
2665;Kagraner Friedhof
2666;Anton-Sattler-Gasse
2667;Anton-Sattler-Gasse
2668;Rennbahnweg U
2669;Tillmanngasse
2670;Voitgasse
2671;Hietzing U
2672;Schlachthausgasse U
2673;Katharina-Scheiter-Gasse
2674;Südtiroler Platz S U
2675;Pierre-de-Coubertin-Platz
2676;Pierre-de-Coubertin-Platz
2677;Ernst-Happel-Stadion (Bedarfshaltestelle)
2678;Stadion U
2679;Valiergasse
2680;Valiergasse
2681;Landstraße S U
2682;Volkstheater
2683;Volkertplatz
2684;Rathaus
2685;Taborstraße U
2686;Heinestraße
2687;Kleine Stadtgutgasse
2689;Elderschplatz
2690;Krieau U
2691;Elderschplatz
2692;Praterkai S
2693;Schipanygasse
2694;Schipanygasse
2695;Praterkai S
2696;Neustifter Friedhof 3. Tor
2697;Stadion U
2698;Krieau U
2699;Praterkai S
2700;Krieau U
2701;Kagraner Platz
2702;Sturgasse
2703;Hausfeldstraße U
2704;Praterstern S U
2705;Leopold-Moses-Gasse
2706;Harkortstraße
2708;Erlafstraße
2709;Messe Prater >
2710;Messe Prater U
2711;Elderschplatz
2712;Krieau U
2713;Kafkastraße
2714;Messe Prater U
2715;Molkereistraße
2716;Max-Winter-Platz
2718;Harkortstraße
2719;Leopold-Moses-Gasse
2720;Stephansplatz U
2721;Michaelerplatz
2722;Fünfhausgasse
2723;Fünfhausgasse
2724;Südbahnhof, Ostbahn
2725;Südbahnhof, Ostbahn
2726;Luzegasse
2727;Roschegasse
2728;Altes Landgut
2729;Stadlau S U
2730;Billgasse
2731;Löschniggasse
2732;Mittleres Hausfeld
2733;Billgasse
2734;Mittleres Hausfeld
2735;Kornblumenweg
2736;Hausfeldstraße U
2737;Am Heidjöchl
2738;Löschniggasse
2739;Hirschstetten Ort
2740;Roschegasse
2741;Unter St. Veit, Verbindungsbahn
2743;Dirmhirngasse
2744;Jakov-Lind-Straße
2745;Jakov-Lind-Straße
2746;Hillerstraße
2747;Sturgasse
2748;Stadlau S U
2749;Bettelheimstraße
2750;Stadionbad
2751;Fabergasse
2752;Florian-Hedorfer-Straße
2754;Obere Augartenstraße
2755;Brigittaplatz
2756;Mooslackengasse
2757;Brigittaplatz
2758;Wallensteinplatz
2759;Taborstraße U
2760;Liesing, Bad
2761;Pellmanngasse
2762;Josef-Meder-Gasse
2763;Siebenhirten, Brunner Straße
2764;An den Steinfeldern
2765;Carlbergergasse
2766;Kugelmanngasse
2767;Herziggasse
2768;Eitnergasse
2769;Stipcakgasse
2770;Siedlung Wienerflur
2771;Atzlergasse
2772;Sevcikgasse
2773;Sevcikgasse
2774;Wienerflurgasse
2775;Siedlung Wienerflur
2776;Stipcakgasse
2777;Hetmanekgasse
2778;Eitnergasse
2779;Herziggasse
2780;Kugelmanngasse
2781;Carlbergergasse
2782;An den Steinfeldern
2783;Industriegelände Liesing-West
2784;Brunner Straße, Ketzergasse
2785;Josef-Meder-Gasse
2786;Pellmanngasse
2787;Liesing, Bad
2788;Vösendorf-Siebenhirten
2789;Schwechat, Rathausplatz
2790;Schwechat, Hauptplatz
2791;Schwechat, Ehrenbrunngasse
2792;Schwechat, Hauptplatz
2793;Schwechat, Plankenwehrstraße
2794;Ziegelhofstraße, Oberfeldgasse
2795;Badeteich Hirschstetten
2796;Karl-Bednarik-Gasse
2798;Perfektastraße U
2799;Schwechat, Möhringgasse
2800;Schwechat, Möhringgasse
2801;Friedensbrücke U
2802;Roßauer Lände U
2805;Roßauer Lände U
2806;Friedensbrücke U
2808;Braunschweiggasse
2809;Unter St. Veit
2810;Ober St. Veit
2811;Bhf. Hütteldorf
2812;Unter St. Veit
2813;Braunschweiggasse
2814;Hietzing
2815;Am Schöpfwerk
2816;Erlaaer Straße
2817;Perfektastraße
2818;Erlaaer Straße
2819;Am Schöpfwerk U
2820;Stadtpark
2821;Stadtpark
2822;Stadlau
2823;Aspernstraße U
2852;Umleitung N6 Gudrunstraße
2854;Umleitung N64 über Hohenbergstraße
2855;Dummy für U4
2856;
2859;Umleitung 24A, N23 Wagramer Straße
2875;Zentralfriedhof 3.Tor
2876;Wartegleis Bahnhof Simmering
2877;Auf der Schmelz
2878;Schmelz, Gablenzgasse
2879;Pensionistenwohnhaus Laaer Berg
2880;Schmelz, Gablenzgasse
2881;Auf der Schmelz
2882;Alaudagasse U
2883;Minciostraße
2884;Schanzstraße, Akkonplatz
2885;Schanzstraße, Akkonplatz
2887;Johnstraße U
2888;TREFFPUNKT MUSEUM MARIA-THERESIEN-PLATZ
2889;KUNST HAUS WIEN
2890;Museumsplatz
2891;Mariahilfer Straße / Stiftgasse
2892;Königsklostergasse
2895;HEERESGESCHICHTLICHES MUSEUM
2896;Mariahilfer Straße / Stiftgasse
2897;Heldenplatz
2899;Albertinaplatz
2900;Alaudagasse U
2901;Kärntner Straße
2902;Riemergasse
2903;Stephansplatz U
2904;Hoher Markt
2905;Schwertgasse
2906;Renngasse
2907;Helferstorferstraße
2909;Himberger Straße
2910;Schottentor U
2911;Teinfaltstraße
2912;Weidelstraße
2913;Oberlaa U, Laaer-Berg-Straße
2914;Graben, Petersplatz
2915;Stephansplatz U
2916;Riemergasse
2917;Stubentor U
2918;Oberlaa U
2919;Wienerfeld
2920;Schwarzenbergplatz
2921;Oberlaa U, Laaer-Berg-Straße
2922;Hoher Markt
2923;Oper, Karlsplatz >
2924;Albertinaplatz
2925;Salzgries
2926;Michaelerplatz
2927;Leopoldsdorfer Straße
2928;Weidelstraße
2929;Himberger Straße
2930;Neulaa U
2931;Neulaa U
2932;Alaudagasse U
2933;Rotenturmstraße
2934;Schwedenplatz U
2935;Plankengasse
2936;Julius-Ficker-Straße
2937;Aderklaaer Straße U
2938;Herrengasse U
2939;Alaudagasse U
2940;Schottenring U
2941;Rudolfsplatz
2942;Concordiaplatz
2943;Schwechat, BHF S
2944;Brandstätte
2945;Habsburgergasse
2946;Joseph-Roth-Gasse
2947;Börse
2948;Joseph-Roth-Gasse
2949;Traisengasse S
2950;Lorenz-Böhler-Unfallkrankenhaus
2951;Dresdner Straße U
2952;Lorenz-Böhler-Unfallkrankenhaus
2953;Possingergasse
2954;Julius-Ficker-Straße
2955;Dammstraße
2956;Lorenz-Böhler-Unfallkrankenhaus
2957;Dresdner Straße U
2958;Dammstraße
2959;Bhf. Meidling <>, Schedifkaplatz
2960;Gunoldstraße
2961;Barawitzkagasse, Hohe Warte
2962;Saarplatz
2963;Silbergasse
2964;Gatterburggasse
2965;Chimanistraße
2966;Dänenstraße
2967;Türkenschanzplatz
2968;Gersthof S
2969;Czartoryskigasse
2970;Richthausenstraße
2971;Schuhmeierplatz
2972;Albrechtskreithgasse
2973;Hernals, Wattgasse
2974;Kaiserebersdorf, Zinnergasse
2975;Pensionsversicherungsanstalt
2976;Richthausenstraße
2977;Wilhelminenstraße
2978;Familienplatz
2979;Hernals, Wattgasse
2980;Czartoryskigasse
2981;Gersthof S
2982;Türkenschanzplatz
2983;Blaasstraße
2984;Hardtgasse
2985;Gatterburggasse
2986;Silbergasse
2987;Saarplatz
2988;Barawitzkagasse, Hohe Warte
2989;Gunoldstraße
2990;Waldgasse
2991;Reumannplatz U
2992;Eisenstadtplatz
2993;Urselbrunnengasse
2994;Theodor-Sickel-Gasse
2996;Kronawettergasse
2997;Filmteichstraße
2998;Laaer Berg, Kurpark Nordeingang
2999;Höchstädtplatz
3000;Weißenböckstraße
3001;Lorenz-Böhler-Unfallkrankenhaus
3002;Lorenz-Böhler-Unfallkrankenhaus
3003;Gaußplatz
3004;Kafkastraße (Schleife)
3005;Prinzgasse
3006;Hasibederstraße
3007;Hausfeldstraße S
3008;Hasibederstraße
3009;Zanggasse
3010;Gladiolenweg
3011;Hausfeldstraße  U
3012;Laaer Berg, Kurpark Nordeingang
3013;Filmteichstraße
3014;Kronawettergasse
3015;Lehenstraße
3016;Theodor-Sickel-Gasse
3017;Urselbrunnengasse
3018;Eisenstadtplatz
3027;Waldgasse
3038;Panethgasse
3039;Weingartenallee
3040;Süßenbrunn, Sportpark
3042;Arnikaweg
3043;Siebeckstraße
3045;Kagraner Brücke
3046;Saikogasse
3047;Arminenstraße
3048;Siebeckstraße
3049;Steinbrechergasse
3050;Benatzkygasse
3051;Veitschiweg
3052;Kagran U
3053;Siedlung Einigkeit
3054;Leopoldauer Straße
3055;Siedlung Sonnheim
3056;Eisstoßgasse
3057;Kagran U
3058;Kagran U
3060;Kagraner Brücke
3061;Alte Donau
3062;Julius-Payer-Gasse
3064;Kagran U
3066;Kagraner Platz U
3067;Kagran U
3068;Kraygasse
3069;Kraygasse
3071;Kolletschkagasse
3076;Julius-Payer-Gasse
3077;Alte Donau
3083;Fischergrund
3084;Memlinggasse
3085;Kagran U
3086;Kagran, U-Bahn
3087;Lieblgasse
3088;Tillmanngasse
3089;Puchgasse
3090;Hosnedlgasse Nord
3091;Obachgasse
3092;Maculangasse
3093;Puchgasse
3094;Tillmanngasse
3095;Lieblgasse
3096;Senekowitschgasse
3097;Hosnedlgasse Süd
3098;Maculangasse
3099;Voitgasse
3100;Haspingerplatz
3101;Mayerweckstraße
3102;Heinrich-von-Buol-Gasse
3104;Franz-Sebek-Straße
3105;Ruthnergasse
3106;Skraupstraße
3107;Haspingerplatz
3108;Großjedlersdorf, Jochbergengasse
3109;Siemensstraße S
3110;Blumengärten Hirschstetten
3111;Murraygasse
3112;Gladiolenweg
3113;Zanggasse
3114;Zanggasse
3115;Prinzgasse
3117;Murraygasse
3118;Blumengärten Hirschstetten
3119;Giefinggasse
3120;Heinrich-von-Buol-Gasse
3121;Sorgenthalgasse
3122;Meriangasse
3123;Rußbergstrasse
3124;Bhf. Strebersdorf S
3125;Rußbergstraße
3126;Strebersdorf, Edmund-Hawranek-Platz
3127;Siemensstraße S
3128;Prandaugasse
3129;Himmelteich
3130;Längenfeldgasse U
3131;Korbergasse
3132;Gaudenzdorfer Gürtel
3133;Am Hundsturm
3134;
3135;Pilgramgasse U
3136;Castelligasse
3137;Siebenbrunnengasse
3138;Zentaplatz
3139;Fendigasse
3140;Embelgasse
3141;Siebenbrunnenfeldgasse
3142;Jahngasse
3143;Ramperstorffergasse
3144;Siebenbrunnengasse
3145;Kohlgasse
3146;Am Hundsturm
3147;Gaudenzdorfer Gürtel
3148;Steinhagegasse
3149;Arndtstraße
3150;Spengergasse
3151;Eichenstraße
3152;Stiegergasse
3153;Henriettenplatz
3154;Mariahilfer Straße, Geibelgasse
3155;Schmelzbrücke
3156;Schweglerstraße U
3157;Schweglerstraße U
3158;Schmelzbrücke
3159;Mariahilfer Straße, Geibelgasse
3160;Henriettenplatz
3161;Wehrbrücklstraße
3162;Längenfeldgasse U
3163;Grenzgasse
3164;Grenzgasse
3166;Franz-Sebek-Straße
3167;Richard-Tauber-Gasse
3168;Josef-Prangl-Straße
3169;Jura-Soyfer-Gasse
3170;Alaudagasse U
3171;Ada-Christen-Gasse
3172;Max-Fleischer-Gasse
3173;Wendstattgasse
3174;Hubert-Gsur-Gasse
3175;Adolf-Unger-Gasse
3176;Stockholmer Platz
3177;Himberger Straße
3178;Sulzengasse
3179;Großmarktstraße
3180;Sulzengasse
3181;Oberlaaer Straße
3182;Großmarktstraße
3183;Ziegelhofstraße
3184;Spargelfeldstraße
3185;Süßenbrunnerstraße
3186;Gewerbepark Stadlau
3187;Forstnergasse
3190;Stockholmer Platz
3191;Forstnergasse
3192;Gewerbepark Stadlau
3193;Süßenbrunner Straße
3194;Kaisermühlenstraße
3195;Kaisermühlenstraße
3196;Spargelfeldstraße
3197;Ziegelhofstraße
3198;Forchheimergasse
3199;Am Tabor
3200;Bhf. Meidling S U, Eichenstraße
3201;Tanbruckgasse
3202;Ruckergasse
3203;Ratschkygasse
3204;Schwenkgasse
3205;Tivoligasse
3206;Aichholzgasse
3207;Meidling Hauptstraße U
3213;Haschkagasse
3214;Aichholzgasse
3215;Tivoligasse
3216;Gatterholzgasse
3217;Pohlgasse
3218;Ruckergasse
3219;Tanbruckgasse
3220;Zeleborgasse
3221;Dörfelstraße
3222;Inzersdorf, Birostraße
3223;Birostraße Mitte
3224;Haspingerplatz
3225;Spittelbreitengasse
3226;Gatterholzgasse
3227;Tivoligasse
3228;Ernanigasse
3229;Ernanigasse
3230;Cossmanngasse
3231;Deutschordenstraße
3232;Linzer Straße, Flötzersteig
3233;Stockholmer Platz
3234;Wahlberggasse
3235;Henckellgasse
3236;Hüttelberg
3237;Henckellgasse
3238;Steinböckengasse
3239;Rosentalgasse
3240;Angermayergasse
3241;Bahnhofstraße
3242;Bhf. Hütteldorf S U
3243;Albert-Schweitzer-Gasse
3244;Auhof
3245;Wolfgang-Pauli-Gasse
3246;Zimbagasse
3247;Weidlingau, Herzmanskystraße
3248;Hadersdorf, Hauptstraße
3249;Badgasse
3250;Hadersdorf, Hauptstraße
3251;Weidlingau, Herzmanskystraße
3252;Autobahnraststation Auhof
3253;Auhof, Umspannwerk
3254;Uranusweg
3255;Merkurweg
3256;Siriusweg
3257;Mondweg
3258;Pfarrwiesenstraße
3259;Stammhausstraße
3260;Glossystraße
3261;Josef- Ressel-Straße
3262;Hüttergasse
3263;Ferdinand-Frey-Weg
3264;Wolfersberg, Schöffelplatz
3265;Korngoldgasse
3266;Cottagestraße
3267;Hüttergasse
3268;Josef-Ressel-Straße
3269;Oskar-Simony-Straße
3270;Riedstraße
3271;Pfarrwiesenstraße
3272;Mondweg
3273;Alois-Behr-Straße
3274;Freesienweg
3275;Hütteldorfer Friedhof
3276;Samptwandnergasse
3277;Anzengruberstraße
3278;Hadersdorf, Bahnhof S
3279;Albert-Schweitzer-Gasse
3280;Badgasse
3281;Hadersdorf, Bahnhof S
3282;Bhf. Hütteldorf S U
3283;Bhf. Hütteldorf S U
3284;Karl-Bekehrty-Straße
3285;Eichbachgasse
3286;Jägerwaldsiedlung
3287;Haidersberggasse
3288;Nikolaus-Pytty-Gasse
3289;Knödelhüttenstraße
3290;Moschingergasse
3291;Haspelmeistergasse
3292;Edenstraße
3293;Dostgasse
3294;Elsbeergasse
3295;Günselgasse
3296;Hänflingweg
3297;Ammerweg
3298;Siedlung Kordon
3299;Feuerwache Am Steinhof
3300;Siedlung Kordon
3301;Ammerweg
3302;Hänflingweg
3303;Günselgasse
3304;Elsbeergasse
3305;Dostgasse
3306;Kerbelgasse
3307;Ulmenstraße
3308;Jubiläumswarte
3309;Jubiläumswarte
3310;Hütteldorf, Bujattigasse
3311;Carl-Appel-Straße
3312;Steigenteschgasse
3313;Kagraner Platz U
3314;Fritz-Feigl-Weg
3315;Contiweg
3316;Contiweg
3317;Fritz-Feigl-Weg
3318;Kagraner Platz U
3319;Seestadt >
3320;Christine-Touaillon-Straße
3321;Lannesstraße
3322;Lannesstraße
3323;Christine-Touaillon-Straße
3324;Eßling, Schule
3325;Schlachthammerstraße
3326;Wiethestraße
3327;Raphael-Donner-Allee
3328;Mühlhäufel
3329;Auernheimergasse
3330;Kaposigasse
3331;Eßling, Wegmayersiedlung
3332;Bambergergasse
3333;Ultzmanngasse
3334;Raphael-Donner-Allee
3335;Wiethestraße
3336;Mühlhäufelgasse
3337;Rosalia-Chladek-Gasse
3338;Seestadt U
3339;Aspern Nord SU
3340;Strigelgasse
3341;Heringgasse
3342;Asparagusweg
3343;Daphneweg
3344;Huflattichweg
3345;Neueßling
3346;Asparagusweg
3347;Heringgasse
3348;Strigelgasse
3349;Bhf. Hütteldorf S U
3350;Tiefer Graben
3351;Renngasse
3352;Südportalstraße
3353;Trabrennstraße
3354;Sieveringer Straße
3355;Sieveringer Friedhof
3356;Vernholzgasse
3357;Seestadt  U
3358;Maria-Trapp-Platz
3359;Hannah-Arendt-Platz
3360;Johann-Kutschera-Gasse
3361;An den alten Schanzen
3362;Johann-Kutschera-Gasse
3363;Hannah-Arendt-Platz
3364;Maria-Trapp-Platz
3365;Seestadt  U
3366;Gertrude-Fröhlich-Sandner-Straße
3367;Sonnwendgasse
3368;Alfred-Adler-Straße
3369;Alfred-Adler-Straße
3370;Sonnwendgasse
3371;Hauptbahnhof Süd
3372;Michael-Neumann-Gasse
3373;Michael-Neumann-Gasse
3374;Malzgasse
3375;Deutschordenstraße
3376;Deutschordenstraße
3377;Franzosenweg
3378;Rosiwalgasse
3379;Indigoweg
3380;Bhf. Blumental S
3381;Kledering, Kirche
3382;Kledering, Bahnhofplatz
3383;Bhf. Blumental S
3384;Indigoweg
3385;Rosiwalgasse
3386;Franzosenweg
3387;Oberlaa U
3388;Unterlaa, Stadtgrenze
3391;Kledering, Bhf. S
3394;
3395;Zentralfriedhof, 9.Tor
3401;Vera-Schwarz-Gasse
3402;Ernst-Krenek-Gasse
3403;Großmarktstraße
3404;Röbbelinggasse
3405;Röbbelinggasse
3406;Neueßling
3407;Senekowitschgasse
3408;Troststraße U
3409;Laxenburger Straße, Troststraße
3410;Valiergasse
3411;Wopenkastraße
3412;Bhf. Kaiserebersdorf S
3413;Wopenkastraße
3414;Bhf. Kaiserebersdorf S
3415;Baudißgasse
3416;Ailecgasse
3417;Bertl-Hayde-Gasse
3418;Bertl-Hayde-Gasse
3419;
3420;Ailecgasse
3421;Baudißgasse
3422;Etrichstraße
3423;Klingerstraße
3424;Klingerstraße
3425;Oberlaa U
3426;Forchheimergasse
3427;Greta-Keller-Gasse
3428;Pa Siebenhirten
3429;Oberdorfstraße
3430;Oberdorfstraße
3431;Absberggasse
3432;Breitenlee, Schule
3433;Absberggasse
3434;Absberggasse
3435;Absberggasse
3436;Absberggasse
3437;Alfred-Adler-Straße
3438;Hlawkagasse
3439;Hlawkagasse
3440;Schottenring U
3441;Geiereckstraße
3442;Geiereckstraße
3443;Melchartgasse
3444;Melchartgasse
3445;Krakauer Straße
3446;Bruno-Marek-Allee
3447;Bruno-Marek-Allee
3448;Krakauer Straße
3449;Nordbahnstraße
3450;Praterstern
3451;Paukerwerkstraße
3452;Paukerwerkstraße
3453;Niedermeierweg
3454;Niedermeierweg
3455;Schattenfrohgasse
3456;Gerasdorf, Bhf S
3457;Josef-Böck-Gasse
3458;Gerasdorf, Neue Mittelschule
3459;Gerasdorf, Postamt
3460;Gerasdorf, Neue Mittelschule
3461;Josef-Böck-Gasse
3462;Gerasdorf, Bhf. S
3463;Schattenfrohgasse
3464;Gerasdorf, Postamt
3465;Siemensstraße S
3466;Neu Leopoldau
3504;Glatzgasse
3516;Spittelau S U
3517;Vorarlberger Allee
3518;Vorarlberger Allee
3519;Zentralfriedhof, 9.Tor
3520;Franz-Lehar-Gasse
3521;Dummy Einschub Leopoldau
3522;Dummy Einzieher Leopoldau
3523;Sahulkastraße
3524;Wienerfeldgasse
3525;Erlaaer Straße U
3526;Erlaaer Straße U
3527;Neubaugasse U
3528;Neubaugasse, Westbahnstraße
3529;Neubaugasse, Burggasse
